rank,word,freq_per_million,zipf
675,বিএনপির,219.0,5.34
676,বিশ্ববিদ্যালয়,219.0,5.34
677,মোহাম্মদ,219.0,5.34
678,লীগ,219.0,5.34
679,স্থানে,219.0,5.34
680,জীবনে,214.0,5.33
681,জুন,214.0,5.33
682,দিক,214.0,5.33
683,দিবস,214.0,5.33
684,দীর্ঘ,214.0,5.33
685,নিউজ,214.0,5.33
686,নির্বাচিত,214.0,5.33
687,মন,214.0,5.33
688,মায়ের,214.0,5.33
689,রাজ্য,214.0,5.33
690,শুভ,214.0,5.33
691,সড়ক,214.0,5.33
692,সিটি,214.0,5.33
693,অর্জন,209.0,5.32
694,আয়োজন,209.0,5.32
695,ইউনিয়ন,209.0,5.32
696,এটাই,209.0,5.32
697,এম,209.0,5.32
698,পুরুষ,209.0,5.32
699,প্রার্থী,209.0,5.32
700,বদলে,209.0,5.32
701,ব্যাপক,209.0,5.32
702,মতে,209.0,5.32
703,মাথায়,209.0,5.32
704,রাখার,209.0,5.32
705,রাস্তা,209.0,5.32
706,সত্য,209.0,5.32
707,সম্পাদক,209.0,5.32
708,সামরিক,209.0,5.32
709,হতো,209.0,5.32
710,অনলাইন,204.0,5.31
711,এরা,204.0,5.31
712,করব,204.0,5.31
713,কার্যক্রম,204.0,5.31
714,গ্রামে,204.0,5.31
715,জানেন,204.0,5.31
716,জায়গায়,204.0,5.31
717,দূরে,204.0,5.31
718,নভেম্বর,204.0,5.31
719,নেয়া,204.0,5.31
720,প্রথমে,204.0,5.31
721,প্রমাণ,204.0,5.31
722,প্রিয়,204.0,5.31
723,লড়াই,204.0,5.31
724,সরাসরি,204.0,5.31
725,সেবা,204.0,5.31
726,অনুষ্ঠান,200.0,5.3
727,কিংবা,200.0,5.3
728,জানে,200.0,5.3
729,টাকার,200.0,5.3
730,তাদেরকে,200.0,5.3
731,নষ্ট,200.0,5.3
732,নিচে,200.0,5.3
733,নির্বাচনের,200.0,5.3
734,পাবেন,200.0,5.3
735,পেয়েছে,200.0,5.3
736,বাজার,200.0,5.3
737,বাহিনী,200.0,5.3
738,মিথ্যা,200.0,5.3
739,যাদের,200.0,5.3
740,by,195.0,5.29
741,in,195.0,5.29
742,অস্ত্র,195.0,5.29
743,আক্রান্ত,195.0,5.29
744,আয়,195.0,5.29
745,ইসলামী,195.0,5.29
746,কখনও,195.0,5.29
747,করলাম,195.0,5.29
748,করো,195.0,5.29
749,তোমরা,195.0,5.29
750,দেখার,195.0,5.29
751,নিয়ন্ত্রণ,195.0,5.29
752,নির্মাণ,195.0,5.29
753,পড়েছে,195.0,5.29
754,পরিচয়,195.0,5.29
755,পরিমাণ,195.0,5.29
756,পাবে,195.0,5.29
757,প্রভাব,195.0,5.29
758,বয়স,195.0,5.29
759,বল,195.0,5.29
760,ব্যক্তিগত,195.0,5.29
761,ভূমিকা,195.0,5.29
762,মানুষকে,195.0,5.29
763,মাসের,195.0,5.29
764,রাজধানী,195.0,5.29
765,লীগের,195.0,5.29
766,সিলেট,195.0,5.29
767,স্বপ্ন,195.0,5.29
768,হলেন,195.0,5.29
769,অনুসারে,191.0,5.28
770,আঘাত,191.0,5.28
771,আজকে,191.0,5.28
772,আসার,191.0,5.28
773,কষ্ট,191.0,5.28
774,কালো,191.0,5.28
775,ধ্বংস,191.0,5.28
776,নারীদের,191.0,5.28
777,প্রযুক্তি,191.0,5.28
778,বাদ,191.0,5.28
779,বিদ্যুৎ,191.0,5.28
780,বিপক্ষে,191.0,5.28
781,বিশাল,191.0,5.28
782,যথেষ্ট,191.0,5.28
783,রকম,191.0,5.28
784,শান্তি,191.0,5.28
785,সন্তান,191.0,5.28
786,সমর্থন,191.0,5.28
787,সর্বোচ্চ,191.0,5.28
788,অবস্থিত,186.0,5.27
789,আন্দোলনের,186.0,5.27
790,আরব,186.0,5.27
791,উৎসব,186.0,5.27
792,এতো,186.0,5.27
793,কর্তৃক,186.0,5.27
794,চৌধুরী,186.0,5.27
795,জানিয়েছেন,186.0,5.27
796,ডলার,186.0,5.27
797,তাঁদের,186.0,5.27
798,তালিকা,186.0,5.27
799,তৈরী,186.0,5.27
800,ধর্ম,186.0,5.27
801,প্রতিদিন,186.0,5.27
802,প্রবেশ,186.0,5.27
803,প্রস্তাব,186.0,5.27
804,বলেছে,186.0,5.27
805,বিক্ষোভ,186.0,5.27
806,বিষয়ক,186.0,5.27
807,ব্যাংক,186.0,5.27
808,মজা,186.0,5.27
809,মিনিট,186.0,5.27
810,রাজা,186.0,5.27
811,সুবিধা,186.0,5.27
812,and,182.0,5.26
813,অন্তত,182.0,5.26
814,আক্রমণ,182.0,5.26
815,একদিন,182.0,5.26
816,কর্মকর্তা,182.0,5.26
817,খুলে,182.0,5.26
818,গ্রাম,182.0,5.26
819,গ্রুপ,182.0,5.26
820,চলচ্চিত্র,182.0,5.26
821,ডিসেম্বর,182.0,5.26
822,পড়তে,182.0,5.26
823,বরং,182.0,5.26
824,বলছেন,182.0,5.26
825,বাহিনীর,182.0,5.26
826,ব্যাপার,182.0,5.26
827,ভিন্ন,182.0,5.26
828,শক্তিশালী,182.0,5.26
829,সংগ্রহ,182.0,5.26
830,অভিযান,178.0,5.25
831,আল্লাহ,178.0,5.25
