rank,word,freq_per_million,zipf
902,واضح,135.0,5.13
903,پس,135.0,5.13
904,کالج,135.0,5.13
905,یو,135.0,5.13
906,آنکھوں,132.0,5.12
907,اقتدار,132.0,5.12
908,انتخابی,132.0,5.12
909,اچھے,132.0,5.12
910,اگرچہ,132.0,5.12
911,بطور,132.0,5.12
912,بل,132.0,5.12
913,بیٹھے,132.0,5.12
914,تحریر,132.0,5.12
915,تعلیمی,132.0,5.12
916,خیر,132.0,5.12
917,زرداری,132.0,5.12
918,شاعری,132.0,5.12
919,ظلم,132.0,5.12
920,لہذا,132.0,5.12
921,محسوس,132.0,5.12
922,مراد,132.0,5.12
923,مرکز,132.0,5.12
924,مقابلے,132.0,5.12
925,وفاقی,132.0,5.12
926,پشاور,132.0,5.12
927,یوسف,132.0,5.12
928,ادھر,129.0,5.11
929,ایچ,129.0,5.11
930,تباہ,129.0,5.11
931,تربیت,129.0,5.11
932,دفاع,129.0,5.11
933,دیکھتے,129.0,5.11
934,راستہ,129.0,5.11
935,رضا,129.0,5.11
936,رکھتا,129.0,5.11
937,ریکارڈ,129.0,5.11
938,سماعت,129.0,5.11
939,شکار,129.0,5.11
940,طریقہ,129.0,5.11
941,طلب,129.0,5.11
942,طویل,129.0,5.11
943,عزیز,129.0,5.11
